chose_left,chose_right,reward_left,reward_right,choice,reward,reward_choice,subjID,chose_low,chose_high,onlyReward,blocks,contrast_difference,abs_condiff,rand_condiff,trial,q_reward,mu,newChose_left,newChose_right
0,1,0,1,1,1,1,310,1,0,1,11,0.0689673463131505,0.0689673463131505,0.0510450668495675,24,0,0,0,1
0,1,0,1,1,1,1,310,1,0,1,11,0.0268087181671775,0.0268087181671775,0.0222652154722709,25,0,0,0,1
1,0,0,1,0,0,0,310,0,1,1,12,0.077254559593927,0.077254559593927,0.0166420320528279,1,0,0,1,0
0,1,1,0,1,0,0,310,1,0,0,12,0.0617354715170645,0.0617354715170645,-0.0348074791752529,2,0,0,0,1
1,0,1,0,0,1,1,310,1,0,0,12,-0.0606477588672145,0.0606477588672145,-0.0539957463911708,3,0,0,1,0
1,0,0,1,0,0,0,310,0,1,1,12,0.00336006815439852,0.00336006815439852,0.0385148805636022,4,0,0,1,0
1,0,0,1,0,0,0,310,1,0,1,12,-0.0497845897140095,0.0497845897140095,-0.0551434437903581,5,0,0,1,0
0,1,1,0,1,0,0,310,0,1,0,12,-0.0891676476377215,0.0891676476377215,-0.018130839031067,6,0,0,0,1
0,1,0,1,1,1,1,310,0,1,1,12,-0.0428897138208885,0.0428897138208885,0.0169670561992136,7,0,0,0,1
1,0,0,1,0,0,0,310,0,1,1,12,0.0189386096759365,0.0189386096759365,0.0559390943435894,8,0,0,1,0
1,0,0,1,0,0,0,310,0,1,1,12,0.0891775044618675,0.0891775044618675,0.0666445322822441,9,0,0,1,0
1,0,1,0,0,1,1,310,1,0,0,12,-0.0785851492134045,0.0785851492134045,0.0251023604704845,10,0,0,1,0
0,1,1,0,1,0,0,310,1,0,0,12,0.0369477218044885,0.0369477218044885,0.0130901524340641,11,0,0,0,1
1,0,1,0,0,1,1,310,1,0,0,12,-0.0614647383390225,0.0614647383390225,-0.0513190603068471,12,0,0,1,0
0,1,0,1,1,1,1,310,1,0,1,12,0.039686385991939,0.039686385991939,0.0154332030784229,13,0,0,0,1
1,0,1,0,0,1,1,310,1,0,0,12,-0.0212243222360875,0.0212243222360875,0.0112695867770885,14,0,0,1,0
1,0,1,0,0,1,1,310,1,0,0,12,-0.014642960266528,0.014642960266528,-0.00919543000011372,15,0,0,1,0
0,1,1,0,1,0,0,310,1,0,0,12,0.0986035339194565,0.0986035339194565,0.0247595383573048,16,0,0,0,1
0,1,0,1,1,1,1,310,1,0,1,12,0.0992973547830455,0.0992973547830455,-0.00198918310626928,17,0,0,0,1
1,0,1,0,0,1,1,310,1,0,0,12,-0.0973555205109085,0.0973555205109085,-0.0102013425741038,18,0,0,1,0
0,1,0,1,1,1,1,310,1,0,1,12,0.0430433820361945,0.0430433820361945,0.0759583976540543,19,0,0,0,1
0,1,0,1,1,1,1,310,1,0,1,12,0.0180002007112025,0.0180002007112025,-0.0146884649247649,20,0,0,0,1
1,0,0,1,0,0,0,310,1,0,1,12,-0.00164490063076853,0.00164490063076853,-0.00368660017087226,21,0,0,1,0
1,0,1,0,0,1,1,310,1,0,0,12,-0.0525852122932005,0.0525852122932005,0.00803196855000043,22,0,0,1,0
0,1,0,1,1,1,1,310,1,0,1,12,0.0888366506324955,0.0888366506324955,0.0129985024684353,23,0,0,0,1
1,0,0,1,0,0,0,310,1,0,1,12,-0.0952862908082595,0.0952862908082595,0.0373152036122543,24,0,0,1,0
NaN,NaN,NaN,NaN,1,0,0,310,1,0,0,12,NaN,NaN,-0.0117321501257578,25,NaN,NaN,NaN,NaN
0,1,0,1,1,1,1,311,0,1,1,1,-0.0710945762527625,0.0710945762527625,-0.0752407482204859,1,0,0,0,1
1,0,0,1,0,0,0,311,1,0,1,1,-0.0119292807585635,0.0119292807585635,0.0719477820419673,2,0,0,1,0
1,0,1,0,0,1,1,311,0,1,0,1,0.0974940337758365,0.0974940337758365,-0.0369711051955744,3,0,0,1,0
0,1,0,1,1,1,1,311,0,1,1,1,-0.0709276756942155,0.0709276756942155,0.0240793650260651,4,0,0,0,1
1,0,1,0,0,1,1,311,0,1,0,1,0.0946054727671445,0.0946054727671445,0.0708825010637368,5,0,0,1,0
1,0,1,0,0,1,1,311,0,1,0,1,0.0624034900038045,0.0624034900038045,-0.0166404730048726,6,0,0,1,0
0,1,0,1,1,1,1,311,0,1,1,1,-0.0476318607107415,0.0476318607107415,-0.0765470842663867,7,0,0,0,1
1,0,1,0,0,1,1,311,0,1,0,1,0.0496591086955395,0.0496591086955395,0.0012690584129959,8,0,0,1,0
1,0,1,0,0,1,1,311,0,1,0,1,0.0543023345974945,0.0543023345974945,0.0331158595998558,9,0,0,1,0
0,1,0,1,1,1,1,311,0,1,1,1,-0.0614548968729645,0.0614548968729645,0.0225279334442753,10,0,0,0,1
0,1,0,1,1,1,1,311,0,1,1,1,-0.0491453316543215,0.0491453316543215,0.0281550054078413,11,0,0,0,1
0,1,0,1,1,1,1,311,0,1,1,1,-0.0858560232136575,0.0858560232136575,-0.0671974352071392,12,0,0,0,1
1,0,1,0,0,1,1,311,0,1,0,1,0.0213278956995685,0.0213278956995685,0.0311864365529566,13,0,0,1,0
0,1,0,1,1,1,1,311,0,1,1,1,-0.0898663157893385,0.0898663157893385,0.0171967143148347,14,0,0,0,1
1,0,1,0,0,1,1,311,0,1,0,1,0.0326780615752275,0.0326780615752275,-0.0334745653990121,15,0,0,1,0
0,1,0,1,1,1,1,311,0,1,1,1,-0.0781595171546375,0.0781595171546375,0.0383825529880477,16,0,0,0,1
0,1,0,1,1,1,1,311,0,1,1,1,-0.0139763746194555,0.0139763746194555,0.0114727275556468,17,0,0,0,1
0,1,0,1,1,1,1,311,0,1,1,1,-0.0583367406636095,0.0583367406636095,0.0655490190300118,18,0,0,0,1
1,0,1,0,0,1,1,311,0,1,0,1,0.0762429053776555,0.0762429053776555,0.0331632382228957,19,0,0,1,0
1,0,1,0,0,1,1,311,0,1,0,1,0.0903577960486175,0.0903577960486175,0.0589382514757135,20,0,0,1,0
0,1,0,1,1,1,1,311,0,1,1,1,-0.0918168998998935,0.0918168998998935,-0.0543498218997842,21,0,0,0,1
1,0,1,0,0,1,1,311,0,1,0,1,0.0735212601525975,0.0735212601525975,-0.0725288727490727,22,0,0,1,0
0,1,0,1,1,1,1,311,0,1,1,1,-0.0963392063226905,0.0963392063226905,-0.0318129044068051,23,0,0,0,1
1,0,1,0,0,1,1,311,0,1,0,1,0.0277623170280685,0.0277623170280685,-0.0792848185180599,24,0,0,1,0
1,0,0,1,0,0,0,311,0,1,1,1,0.0061852942269405,0.0061852942269405,0.00219476030805499,25,0,0,1,0
1,0,1,0,0,1,1,311,1,0,0,2,-0.0348206796559345,0.0348206796559345,-0.0454061687133297,1,0,0,1,0
1,0,1,0,0,1,1,311,1,0,0,2,-0.059913065464248,0.059913065464248,0.0171589432096086,2,0,0,1,0
0,1,1,0,1,0,0,311,1,0,0,2,0.0249418973743095,0.0249418973743095,-0.0722146002337134,3,0,0,0,1
0,1,0,1,1,1,1,311,1,0,1,2,0.0515574318695525,0.0515574318695525,-0.0243951336756324,4,0,0,0,1
0,1,0,1,1,1,1,311,1,0,1,2,0.0388814553466105,0.0388814553466105,-0.0699920407960212,5,0,0,0,1
0,1,0,1,1,1,1,311,1,0,1,2,0.0199097731408225,0.0199097731408225,0.0575155742776426,6,0,0,0,1
0,1,0,1,1,1,1,311,1,0,1,2,0.0939458684037605,0.0939458684037605,0.024771016233579,7,0,0,0,1
0,1,1,0,1,0,0,311,1,0,0,2,0.00490031013966549,0.00490031013966549,0.0486263675903832,8,0,0,0,1
0,1,0,1,1,1,1,311,1,0,1,2,0.0200678564297045,0.0200678564297045,-0.0125486183347788,9,0,0,0,1
1,0,1,0,0,1,1,311,1,0,0,2,-0.0666276286017525,0.0666276286017525,-0.0631406645978006,10,0,0,1,0
0,1,1,0,1,0,0,311,1,0,0,2,0.0081228786603065,0.0081228786603065,-0.0325154800007473,11,0,0,0,1
0,1,0,1,1,1,1,311,1,0,1,2,0.0599880557602595,0.0599880557602595,0.00478302861533017,12,0,0,0,1
1,0,1,0,0,1,1,311,1,0,0,2,-0.0926416799635815,0.0926416799635815,-0.0119773730999614,13,0,0,1,0
0,1,0,1,1,1,1,311,1,0,1,2,0.0324105125734295,0.0324105125734295,0.0561969522403996,14,0,0,0,1
1,0,0,1,0,0,0,311,1,0,1,2,-0.0914598424944275,0.0914598424944275,-0.0272732871957655,15,0,0,1,0
1,0,1,0,0,1,1,311,0,1,0,2,0.0674445261968225,0.0674445261968225,-0.0125991507358718,16,0,0,1,0
0,1,1,0,1,0,0,311,0,1,0,2,-0.064648319596587,0.064648319596587,0.0505102551447939,17,0,0,0,1
1,0,0,1,0,0,0,311,1,0,1,2,-0.0306331720326575,0.0306331720326575,-0.0694797035526856,18,0,0,1,0
1,0,0,1,0,0,0,311,0,1,1,2,0.0453626468407535,0.0453626468407535,0.00276334367683095,19,0,0,1,0
0,1,1,0,1,0,0,311,0,1,0,2,-0.0747838673543555,0.0747838673543555,0.0287725008745107,20,0,0,0,1
1,0,0,1,0,0,0,311,0,1,1,2,0.0852076283912155,0.0852076283912155,0.0167355367380395,21,0,0,1,0
1,0,1,0,0,1,1,311,1,0,0,2,-0.00740323701748652,0.00740323701748652,0.0642871676992042,22,0,0,1,0
1,0,0,1,0,0,0,311,1,0,1,2,-0.0411691947973185,0.0411691947973185,0.0609428436091284,23,0,0,1,0
0,1,1,0,1,0,0,311,0,1,0,2,-0.00903394728505652,0.00903394728505652,0.023097729073221,24,0,0,0,1
0,1,1,0,1,0,0,311,0,1,0,2,-0.089851720270575,0.089851720270575,0.0105393871938341,25,0,0,0,1
1,0,1,0,0,1,1,311,1,0,0,3,-0.384622220268265,0.384622220268265,-0.00367187491007977,1,0,0,1,0
0,1,1,0,1,0,0,311,1,0,0,3,0.395208066355051,0.395208066355051,0.0274225300222077,2,0,0,0,1
1,0,0,1,0,0,0,311,0,1,1,3,0.399206896550848,0.399206896550848,-0.028404631529278,3,0,0,1,0
0,1,1,0,1,0,0,311,0,1,0,3,-0.449733292361366,0.449733292361366,0.0789813113152164,4,0,0,0,1
0,1,0,1,1,1,1,311,1,0,1,3,0.420662615154967,0.420662615154967,-0.0783869695629351,5,0,0,0,1
0,1,0,1,1,1,1,311,1,0,1,3,0.44811845195455,0.44811845195455,0.0672011728458508,6,0,0,0,1
1,0,1,0,0,1,1,311,1,0,0,3,-0.369595509668875,0.369595509668875,-0.00777548070826498,7,0,0,1,0
0,1,0,1,1,1,1,311,1,0,1,3,0.403454288755322,0.403454288755322,-0.0106384330783351,8,0,0,0,1
0,1,1,0,1,0,0,311,1,0,0,3,0.415949260342777,0.415949260342777,-0.0164954573057887,9,0,0,0,1
1,0,1,0,0,1,1,311,1,0,0,3,-0.386666113039038,0.386666113039038,0.0458273966715263,10,0,0,1,0
1,0,0,1,0,0,0,311,1,0,1,3,-0.351726568425781,0.351726568425781,0.0417449250355897,11,0,0,1,0
1,0,0,1,0,0,0,311,0,1,1,3,0.385820031260151,0.385820031260151,0.0670205413330675,12,0,0,1,0
0,1,1,0,1,0,0,311,0,1,0,3,-0.417283475962503,0.417283475962503,0.0528632995275581,13,0,0,0,1
1,0,0,1,0,0,0,311,1,0,1,3,-0.378217962398586,0.378217962398586,0.0547812051508137,14,0,0,1,0
1,0,1,0,0,1,1,311,1,0,0,3,-0.412876072756636,0.412876072756636,-0.000708027666561722,15,0,0,1,0
1,0,1,0,0,1,1,311,0,1,0,3,0.40147740147128,0.40147740147128,-0.0019009598071837,16,0,0,1,0
1,0,0,1,0,0,0,311,0,1,1,3,0.371741150851013,0.371741150851013,-0.00190630776081929,17,0,0,1,0
0,1,1,0,1,0,0,311,0,1,0,3,-0.37501727288681,0.37501727288681,0.0201065526591955,18,0,0,0,1
1,0,0,1,0,0,0,311,0,1,1,3,0.355210274692621,0.355210274692621,-0.0595789392810722,19,0,0,1,0
1,0,0,1,0,0,0,311,1,0,1,3,-0.425655632608641,0.425655632608641,-0.00587180646539572,20,0,0,1,0
1,0,1,0,0,1,1,311,1,0,0,3,-0.373860991656213,0.373860991656213,0.00370764568797846,21,0,0,1,0
0,1,1,0,1,0,0,311,1,0,0,3,0.416054777318265,0.416054777318265,0.0215252754569874,22,0,0,0,1
1,0,0,1,0,0,0,311,0,1,1,3,0.441160482292803,0.441160482292803,-0.0171083308777779,23,0,0,1,0
0,1,1,0,1,0,0,311,0,1,0,3,-0.422823142733654,0.422823142733654,0.00367894114107738,24,0,0,0,1
0,1,0,1,1,1,1,311,1,0,1,3,0.369764061194389,0.369764061194389,-0.0647583264429751,25,0,0,0,1
0,1,1,0,1,0,0,311,0,1,0,4,-0.00241008493446251,0.00241008493446251,-0.0360339995429599,1,0,0,0,1
1,0,1,0,0,1,1,311,0,1,0,4,0.012661309522101,0.012661309522101,0.061331718489082,2,0,0,1,0
0,1,0,1,1,1,1,311,0,1,1,4,-0.0953420898728335,0.0953420898728335,-0.0641732084524129,3,0,0,0,1
0,1,0,1,1,1,1,311,0,1,1,4,-0.0505216558843855,0.0505216558843855,-0.0587426643543408,4,0,0,0,1
0,1,0,1,1,1,1,311,0,1,1,4,-0.0662308318910675,0.0662308318910675,-0.0316803789009299,5,0,0,0,1
1,0,1,0,0,1,1,311,0,1,0,4,0.0741456458826785,0.0741456458826785,0.00147932720593831,6,0,0,1,0
0,1,0,1,1,1,1,311,0,1,1,4,-0.0261416394872385,0.0261416394872385,0.0494900578773965,7,0,0,0,1
0,1,1,0,1,0,0,311,0,1,0,4,-0.0921781649453165,0.0921781649453165,0.0715138194293789,8,0,0,0,1
1,0,1,0,0,1,1,311,0,1,0,4,0.0769863536582055,0.0769863536582055,0.0627525257207443,9,0,0,1,0
0,1,1,0,1,0,0,311,1,0,0,4,0.0138399117854875,0.0138399117854875,-0.00802818372631259,10,0,0,0,1
1,0,0,1,0,0,0,311,0,1,1,4,0.0613374290750835,0.0613374290750835,0.0537695661616331,11,0,0,1,0
0,1,1,0,1,0,0,311,1,0,0,4,0.0708847408705635,0.0708847408705635,0.0207785372531116,12,0,0,0,1
0,1,0,1,1,1,1,311,0,1,1,4,-0.0108906054666125,0.0108906054666125,-0.0638337818565325,13,0,0,0,1
1,0,1,0,0,1,1,311,1,0,0,4,-0.0306080951913425,0.0306080951913425,0.06431717871236,14,0,0,1,0
0,1,0,1,1,1,1,311,1,0,1,4,0.00480543793955102,0.00480543793955102,-0.0541265994887158,15,0,0,0,1
1,0,0,1,0,0,0,311,1,0,1,4,-0.0938011205653715,0.0938011205653715,-0.058007027300557,16,0,0,1,0
1,0,0,1,0,0,0,311,1,0,1,4,-0.0766700003218425,0.0766700003218425,-0.0501082626248151,17,0,0,1,0
0,1,1,0,1,0,0,311,1,0,0,4,0.00225436918599747,0.00225436918599747,0.0260542801603948,18,0,0,0,1
0,1,1,0,1,0,0,311,1,0,0,4,0.0494131356484305,0.0494131356484305,-0.0779355196889897,19,0,0,0,1
1,0,1,0,0,1,1,311,1,0,0,4,-0.00916586428880248,0.00916586428880248,-0.0202268979587342,20,0,0,1,0
0,1,0,1,1,1,1,311,1,0,1,4,0.0158383934987755,0.0158383934987755,0.0194462211241885,21,0,0,0,1
1,0,0,1,0,0,0,311,1,0,1,4,-0.0446520173131965,0.0446520173131965,0.0469882079677759,22,0,0,1,0
1,0,1,0,0,1,1,311,0,1,0,4,0.0139690938859705,0.0139690938859705,-0.0584688244950877,23,0,0,1,0
0,1,0,1,1,1,1,311,0,1,1,4,-0.0208087874211715,0.0208087874211715,-0.0670249934670889,24,0,0,0,1
1,0,1,0,0,1,1,311,0,1,0,4,0.00151927371550048,0.00151927371550048,0.016926126889137,25,0,0,1,0
1,0,1,0,0,1,1,311,1,0,0,5,-0.0357470010589945,0.0357470010589945,-0.0594578229005825,1,0,0,1,0
0,1,0,1,1,1,1,311,1,0,1,5,0.0712859142177265,0.0712859142177265,-0.0420680703193431,2,0,0,0,1
1,0,1,0,0,1,1,311,1,0,0,5,-0.0445665761868615,0.0445665761868615,0.00436179283179476,3,0,0,1,0
0,1,0,1,1,1,1,311,1,0,1,5,0.0971610756209545,0.0971610756209545,-0.0583241510279207,4,0,0,0,1
0,1,0,1,1,1,1,311,1,0,1,5,0.0513523812474575,0.0513523812474575,0.0254792005427363,5,0,0,0,1
0,1,0,1,1,1,1,311,1,0,1,5,0.0205622471604565,0.0205622471604565,-0.074880849790138,6,0,0,0,1
1,0,1,0,0,1,1,311,1,0,0,5,-0.0121652681819095,0.0121652681819095,0.0616615740067554,7,0,0,1,0
1,0,1,0,0,1,1,311,1,0,0,5,-0.0783271922257155,0.0783271922257155,-0.0461950199164775,8,0,0,1,0
1,0,1,0,0,1,1,311,1,0,0,5,-0.0961897984901465,0.0961897984901465,-0.0529765884037235,9,0,0,1,0
0,1,0,1,1,1,1,311,1,0,1,5,0.0727217139939115,0.0727217139939115,0.0430200571426091,10,0,0,0,1
0,1,0,1,1,1,1,311,1,0,1,5,0.0191218914042185,0.0191218914042185,-0.0119185422011073,11,0,0,0,1
1,0,1,0,0,1,1,311,1,0,0,5,-0.0517819053651365,0.0517819053651365,-0.0245035046100703,12,0,0,1,0
0,1,0,1,1,1,1,311,1,0,1,5,0.0718284962877395,0.0718284962877395,0.0571988207548846,13,0,0,0,1
1,0,1,0,0,1,1,311,1,0,0,5,-0.0641201306462015,0.0641201306462015,-0.0135837502209758,14,0,0,1,0
0,1,0,1,1,1,1,311,1,0,1,5,0.0316413490675935,0.0316413490675935,0.0141815584170521,15,0,0,0,1
1,0,1,0,0,1,1,311,1,0,0,5,-0.0248888040626125,0.0248888040626125,-0.0131235494414278,16,0,0,1,0
1,0,1,0,0,1,1,311,1,0,0,5,-0.0710610244889595,0.0710610244889595,-0.046621561504784,17,0,0,1,0
0,1,0,1,1,1,1,311,1,0,1,5,0.03999752480664,0.03999752480664,-0.0590159451380912,18,0,0,0,1
0,1,0,1,1,1,1,311,1,0,1,5,0.0597808683975685,0.0597808683975685,-0.0585992764178256,19,0,0,0,1
0,1,0,1,1,1,1,311,1,0,1,5,0.0618558809722535,0.0618558809722535,-0.0230119266406941,20,0,0,0,1
0,1,1,0,1,0,0,311,0,1,0,5,-0.0421454003408665,0.0421454003408665,0.0657669869304496,21,0,0,0,1
1,0,1,0,0,1,1,311,1,0,0,5,-0.0895679254830405,0.0895679254830405,-0.0261856713075098,22,0,0,1,0
1,0,1,0,0,1,1,311,1,0,0,5,-0.0543167803201925,0.0543167803201925,-0.0112138654606008,23,0,0,1,0
0,1,0,1,1,1,1,311,1,0,1,5,0.0671241971461335,0.0671241971461335,0.0024248180568666,24,0,0,0,1
0,1,1,0,1,0,0,311,1,0,0,5,0.0736847064419495,0.0736847064419495,0.0191355526307986,25,0,0,0,1
1,0,1,0,0,1,1,311,1,0,0,6,-0.443311850319289,0.443311850319289,0.0544072253137452,1,0,0,1,0
0,1,1,0,1,0,0,311,1,0,0,6,0.440902703020006,0.440902703020006,-0.0491062535080685,2,0,0,0,1
1,0,0,1,0,0,0,311,1,0,1,6,-0.37748958766264,0.37748958766264,0.0640823718240313,3,0,0,1,0
0,1,0,1,1,1,1,311,0,1,1,6,-0.367430764322278,0.367430764322278,0.0325888468236409,4,0,0,0,1
0,1,0,1,1,1,1,311,0,1,1,6,-0.428976734026033,0.428976734026033,0.0272974988092734,5,0,0,0,1
1,0,0,1,0,0,0,311,1,0,1,6,-0.417856589473251,0.417856589473251,0.0432500300235362,6,0,0,1,0
0,1,1,0,1,0,0,311,0,1,0,6,-0.407416319353097,0.407416319353097,-0.00126972863487823,7,0,0,0,1
1,0,0,1,0,0,0,311,1,0,1,6,-0.399045887718339,0.399045887718339,-0.0731860970448662,8,0,0,1,0
1,0,1,0,0,1,1,311,0,1,0,6,0.350293957427902,0.350293957427902,0.0244124206806619,9,0,0,1,0
1,0,1,0,0,1,1,311,1,0,0,6,-0.428137856690268,0.428137856690268,-0.0722999551127844,10,0,0,1,0
1,0,1,0,0,1,1,311,0,1,0,6,0.42195976404541,0.42195976404541,0.035630787474718,11,0,0,1,0
1,0,1,0,0,1,1,311,0,1,0,6,0.421619632495456,0.421619632495456,-0.00236633617059705,12,0,0,1,0
1,0,0,1,0,0,0,311,0,1,1,6,0.39063151364306,0.39063151364306,-0.0407528926242155,13,0,0,1,0
0,1,0,1,1,1,1,311,0,1,1,6,-0.381395227416148,0.381395227416148,-0.0586387435163557,14,0,0,0,1
1,0,1,0,0,1,1,311,0,1,0,6,0.370530974267575,0.370530974267575,-0.0256341299025968,15,0,0,1,0
0,1,0,1,1,1,1,311,0,1,1,6,-0.420298828596555,0.420298828596555,0.0372990343024718,16,0,0,0,1
1,0,0,1,0,0,0,311,0,1,1,6,0.419846174599939,0.419846174599939,-0.0424915741444434,17,0,0,1,0
0,1,1,0,1,0,0,311,1,0,0,6,0.400742298323997,0.400742298323997,0.00429183592760568,18,0,0,0,1
1,0,1,0,0,1,1,311,0,1,0,6,0.352078511867546,0.352078511867546,0.0448675679310746,19,0,0,1,0
1,0,0,1,0,0,0,311,0,1,1,6,0.402878749552934,0.402878749552934,-0.0678582090851948,20,0,0,1,0
1,0,1,0,0,1,1,311,0,1,0,6,0.392161690159246,0.392161690159246,0.0137395731739754,21,0,0,1,0
1,0,1,0,0,1,1,311,0,1,0,6,0.406554537846825,0.406554537846825,0.0215192808659846,22,0,0,1,0
0,1,1,0,1,0,0,311,0,1,0,6,-0.407282405046206,0.407282405046206,-0.0564962127645022,23,0,0,0,1
1,0,0,1,0,0,0,311,1,0,1,6,-0.424968221898531,0.424968221898531,0.079316360207604,24,0,0,1,0
0,1,0,1,1,1,1,311,0,1,1,6,-0.396748701989889,0.396748701989889,-0.0777946051356105,25,0,0,0,1
0,1,1,0,1,0,0,311,0,1,0,7,-0.0950668775703155,0.0950668775703155,0.0373902726385861,1,0,0,0,1
1,0,1,0,0,1,1,311,0,1,0,7,0.0849339768382215,0.0849339768382215,0.0299251147388618,2,0,0,1,0
0,1,0,1,1,1,1,311,0,1,1,7,-0.0834569812011245,0.0834569812011245,-0.00258497746290649,3,0,0,0,1
0,1,0,1,1,1,1,311,0,1,1,7,-0.0975908403697185,0.0975908403697185,-0.0141301658584487,4,0,0,0,1
1,0,1,0,0,1,1,311,0,1,0,7,0.0349957282607015,0.0349957282607015,0.0432187100262614,5,0,0,1,0
0,1,1,0,1,0,0,311,1,0,0,7,0.00224935237749552,0.00224935237749552,-0.0773037572238566,6,0,0,0,1
0,1,0,1,1,1,1,311,0,1,1,7,-0.0420961167461175,0.0420961167461175,-0.0188766441643756,7,0,0,0,1
0,1,0,1,1,1,1,311,0,1,1,7,-0.0715361239771295,0.0715361239771295,0.0102670846234676,8,0,0,0,1
0,1,1,0,1,0,0,311,0,1,0,7,-0.0106125647313295,0.0106125647313295,-0.0703259747572189,9,0,0,0,1
0,1,0,1,1,1,1,311,1,0,1,7,0.0199095204002045,0.0199095204002045,-0.0072473182927368,10,0,0,0,1
0,1,1,0,1,0,0,311,1,0,0,7,0.0170024751521415,0.0170024751521415,0.0126900126707491,11,0,0,0,1
1,0,0,1,0,0,0,311,1,0,1,7,-0.00393060536564452,0.00393060536564452,-0.0675362152190688,12,0,0,1,0
0,1,1,0,1,0,0,311,0,1,0,7,-0.00850821489896852,0.00850821489896852,-0.00967420004275173,13,0,0,0,1
1,0,0,1,0,0,0,311,0,1,1,7,0.0363057644676365,0.0363057644676365,0.00471189090668228,14,0,0,1,0
0,1,0,1,1,1,1,311,0,1,1,7,-0.0467166633027245,0.0467166633027245,0.0427377821700505,15,0,0,0,1
0,1,0,1,1,1,1,311,0,1,1,7,-0.0908638743702755,0.0908638743702755,-0.0681563352409289,16,0,0,0,1
1,0,1,0,0,1,1,311,0,1,0,7,0.0255543097125595,0.0255543097125595,-0.042495113820961,17,0,0,1,0
1,0,1,0,0,1,1,311,0,1,0,7,0.0110454951556415,0.0110454951556415,0.0161622461123491,18,0,0,1,0
1,0,0,1,0,0,0,311,0,1,1,7,0.08946989440143,0.08946989440143,0.0650982553233928,19,0,0,1,0
1,0,1,0,0,1,1,311,1,0,0,7,-0.0637568635160205,0.0637568635160205,-0.0393533630664966,20,0,0,1,0
1,0,1,0,0,1,1,311,0,1,0,7,0.0840142063246045,0.0840142063246045,-0.0545101610435584,21,0,0,1,0
1,0,1,0,0,1,1,311,0,1,0,7,0.0643929264979365,0.0643929264979365,-0.0400085949784998,22,0,0,1,0
0,1,0,1,1,1,1,311,0,1,1,7,-0.00609768015985251,0.00609768015985251,0.0443742656015332,23,0,0,0,1
0,1,0,1,1,1,1,311,0,1,1,7,-0.0209047124370795,0.0209047124370795,0.0407972972877997,24,0,0,0,1
1,0,0,1,0,0,0,311,0,1,1,7,0.0155398692094855,0.0155398692094855,0.063518202527556,25,0,0,1,0
0,1,1,0,1,0,0,311,0,1,0,8,-0.0440828084937975,0.0440828084937975,-0.0788551658032232,1,0,0,0,1
1,0,1,0,0,1,1,311,0,1,0,8,0.0383604983064875,0.0383604983064875,0.0748710575450308,2,0,0,1,0
1,0,1,0,0,1,1,311,1,0,0,8,-0.0357088054756575,0.0357088054756575,-0.0359155509443923,3,0,0,1,0
1,0,1,0,0,1,1,311,1,0,0,8,-0.0550948178243945,0.0550948178243945,0.0505211940514848,4,0,0,1,0
1,0,0,1,0,0,0,311,0,1,1,8,0.0875380422207705,0.0875380422207705,0.00595072048345179,5,0,0,1,0
0,1,0,1,1,1,1,311,1,0,1,8,0.0783251685291415,0.0783251685291415,-0.0698966900163543,6,0,0,0,1
1,0,1,0,0,1,1,311,1,0,0,8,-0.0694485378135365,0.0694485378135365,-0.0068436355890695,7,0,0,1,0
1,0,0,1,0,0,0,311,1,0,1,8,-0.0950272257411285,0.0950272257411285,0.0167755749127878,8,0,0,1,0
1,0,1,0,0,1,1,311,1,0,0,8,-0.00251566492884953,0.00251566492884953,0.0228147310993668,9,0,0,1,0
0,1,0,1,1,1,1,311,1,0,1,8,0.0955514431773305,0.0955514431773305,0.0168378199945142,10,0,0,0,1
1,0,0,1,0,0,0,311,1,0,1,8,-0.0215257671677905,0.0215257671677905,-0.0108176400270509,11,0,0,1,0
0,1,0,1,1,1,1,311,1,0,1,8,0.0583613712864325,0.0583613712864325,0.0540383388974831,12,0,0,0,1
1,0,1,0,0,1,1,311,1,0,0,8,-0.00155941687967148,0.00155941687967148,-0.0689755508007614,13,0,0,1,0
1,0,1,0,0,1,1,311,1,0,0,8,-0.0775271497255215,0.0775271497255215,-0.0146231419831689,14,0,0,1,0
0,1,1,0,1,0,0,311,1,0,0,8,0.0840939530525195,0.0840939530525195,0.0242089395682617,15,0,0,0,1
0,1,0,1,1,1,1,311,1,0,1,8,0.0669976505108915,0.0669976505108915,-0.0418108099536454,16,0,0,0,1
0,1,1,0,1,0,0,311,1,0,0,8,0.0579013217703155,0.0579013217703155,-0.0291391602589609,17,0,0,0,1
1,0,0,1,0,0,0,311,1,0,1,8,-0.0686944790363015,0.0686944790363015,-0.0167417710429003,18,0,0,1,0
0,1,1,0,1,0,0,311,0,1,0,8,-0.0514512095442385,0.0514512095442385,-0.0785125700236916,19,0,0,0,1
0,1,0,1,1,1,1,311,1,0,1,8,0.0801881895001725,0.0801881895001725,-0.0614194179302242,20,0,0,0,1
0,1,0,1,1,1,1,311,1,0,1,8,0.0510241651732285,0.0510241651732285,0.0101347368120369,21,0,0,0,1
0,1,1,0,1,0,0,311,1,0,0,8,0.0526746247458305,0.0526746247458305,-0.0556631006214487,22,0,0,0,1
1,0,0,1,0,0,0,311,0,1,1,8,0.0653194861224855,0.0653194861224855,0.0236000137241672,23,0,0,1,0
0,1,0,1,1,1,1,311,1,0,1,8,0.0626937449709605,0.0626937449709605,-0.0147986111208925,24,0,0,0,1
